generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3919000,147,-1462.02,-93218.3,73.2081,0.078
3920000,148,-1475.94,-93209.7,69.917,0.086
3921000,149,-1483.83,-93211.9,73.9971,0.091
3922000,145,-1449.47,-93207.4,71.9159,0.095
3923000,144,-1432.49,-93197.2,64.708,0.081
3924000,145,-1441.8,-93193.6,70.8251,0.084
3925000,143,-1427.29,-93206.1,72.5596,0.084
3926000,143,-1431.18,-93203.4,72.5596,0.091
3927000,144,-1446.53,-93215.7,79.0397,0.085
3928000,145,-1454.5,-93215,79.0013,0.103
3929000,147,-1457.86,-93220.6,69.0747,0.114
3930000,148,-1464.96,-93216.3,76.7309,0.09
3931000,146,-1449.72,-93220.3,77.4457,0.082
3932000,144,-1424.78,-93208.8,65.8925,0.091
3933000,145,-1436.26,-93212.6,72.3404,0.077
3934000,145,-1440.79,-93207.2,73.0964,0.103
3935000,144,-1431.4,-93210.1,71.2277,0.097
3936000,145,-1445.85,-93211.5,80.9398,0.087
3937000,145,-1424.17,-93214.1,62.3458,0.091
3938000,145,-1423.03,-93218,61.5478,0.096
3939000,146,-1441.96,-93235.6,73.0931,0.097
3940000,149,-1466.8,-93245.8,71.1241,0.089
3941000,144,-1420.66,-93245,62.4798,0.094
3942000,150,-1476.69,-93239.7,70.5411,0.104
3943000,152,-1521.48,-93241.6,95.6565,0.099
3944000,152,-1512.06,-93240.3,84.3689,0.081
3945000,148,-1451.38,-93247.6,58.3342,0.097
3946000,145,-1433.73,-93244.7,60.8297,0.085
3947000,143,-1433.5,-93229.7,67.8098,0.099
3948000,142,-1418.64,-93207.5,60.817,0.091
3949000,145,-1456.2,-93216.6,76.938,0.091
3950000,142,-1426.88,-93218.7,70.0888,0.097
3951000,145,-1452.49,-93204.9,66.3816,0.091
3952000,140,-1415.43,-93205.1,68.9465,0.102
3953000,145,-1465.19,-93187.5,73.7046,0.096
3954000,144,-1454.88,-93172.1,69.3969,0.098
3955000,149,-1488.67,-93175.2,69.3969,0.082
3956000,146,-1459.29,-93184.5,70.9687,0.085
3957000,143,-1448.14,-93178.5,80.6447,0.097
3958000,143,-1447.63,-93171.9,80.6447,0.08
3959000,144,-1447.02,-93166.2,66.8117,0.094
3960000,147,-1466.72,-93172.7,65.9087,0.098
3961000,147,-1477.51,-93172.4,76.9841,0.096
3962000,148,-1477.71,-93165.8,76.1648,0.098
3963000,143,-1436.56,-93161.8,75.8088,0.111
3964000,142,-1412.21,-93164.5,65.0065,0.087
3965000,144,-1431.13,-93153.2,65.2256,0.089
3966000,145,-1446.82,-93148.7,70.3752,0.085
3967000,153,-1528.93,-93144.4,84.3899,0.083
3968000,150,-1505.6,-93137.1,84.3899,0.075
3969000,150,-1496.13,-93132.2,73.2849,0.079
3970000,149,-1480.87,-93140.8,69.8548,0.087
3971000,146,-1450.44,-93133.3,67.3609,0.079
3972000,148,-1479.13,-93130.7,75.0764,0.086
3973000,149,-1485.79,-93115.9,69.6162,0.083
3974000,153,-1514.33,-93120.1,75.4273,0.097
3975000,155,-1525.52,-93117.3,75.9762,0.1
3976000,153,-1511.26,-93112.2,75.9762,0.069
3977000,148,-1464.16,-93117,67.8273,0.098
3978000,154,-1521.56,-93109,78.4042,0.101
3979000,153,-1516.8,-93111.6,83.9985,0.092
3980000,152,-1500.56,-93109.1,73.7003,0.08
3981000,151,-1493.36,-93110.2,76.7194,0.089
3982000,150,-1479.03,-93106.1,69.256,0.093
3983000,150,-1480.76,-93107.2,67.8793,0.104
3984000,145,-1442.47,-93116.9,67.8793,0.09
3985000,146,-1461.47,-93105.5,80.561,0.078
3986000,150,-1490.33,-93100.6,79.2417,0.102
3987000,149,-1472.06,-93099.1,71.7614,0.088
3988000,149,-1467.5,-93090.2,67.6281,0.088
3989000,142,-1426.79,-93094,75.1866,0.104
3990000,141,-1413.56,-93098.2,66.6169,0.091
3991000,138,-1397.15,-93089.1,72.9536,0.101
3992000,137,-1384.61,-93085.6,71.9757,0.086
3993000,138,-1404.75,-93080.4,75.7028,0.1
3994000,138,-1395.39,-93079.9,66.588,0.1
3995000,137,-1386.6,-93076.1,66.588,0.086
3996000,141,-1419.78,-93075,64.0683,0.093
3997000,139,-1409.85,-93066,73.1187,0.093
3998000,141,-1423.09,-93078.8,69.8564,0.107
3999000,142,-1421.19,-93076.8,63.9036,0.079
4000000,145,-1463.07,-93088.7,80.7611,0.079
4001000,146,-1468.88,-93076.6,78.1622,0.092
4002000,143,-1420.12,-93070.7,64.7724,0.088
4003000,141,-1406.68,-93051,69.5578,0.083
4004000,143,-1425.84,-93050.5,69.5578,0.103
4005000,143,-1429.34,-93040.2,76.0008,0.105
4006000,144,-1421.38,-93045,61.576,0.087
4007000,139,-1385.76,-93028,67.5139,0.091
4008000,142,-1420.45,-93027.6,66.8264,0.09
4009000,144,-1439.9,-93021.8,70.7211,0.101
4010000,142,-1421.88,-93029.6,70.7211,0.078
4011000,145,-1448.53,-93029.7,75.5086,0.098
4012000,145,-1445.04,-93021.2,74.4987,0.078
4013000,149,-1488,-93033.7,84.2048,0.1
4014000,148,-1474.03,-93024.8,75.8979,0.094
4015000,147,-1459.77,-93032.7,77.3425,0.074
4016000,146,-1453.56,-93025,77.3425,0.081
4017000,144,-1425.61,-93027.3,64.4812,0.093
4018000,144,-1428.98,-93028,64.4812,0.084
4019000,149,-1476.52,-93035.5,65.9981,0.087
4020000,148,-1473.33,-93020.2,73.4817,0.104
4021000,146,-1457.55,-93013.5,74.4785,0.093
4022000,145,-1445.78,-93020.6,66.8768,0.084
4023000,143,-1441.02,-93002.4,73.4867,0.094
4024000,143,-1440.98,-93013.1,73.4867,0.089
4025000,140,-1411.18,-93009.2,72.1071,0.108
4026000,140,-1414.8,-93015,74.0708,0.09
4027000,139,-1409.79,-93012.6,78.5356,0.093
4028000,142,-1434.8,-93021.8,78.5356,0.096
4029000,143,-1434.04,-93021.3,69.0286,0.073
4030000,145,-1476.05,-93020,91.107,0.107
4031000,146,-1475.42,-93015.2,75.0176,0.081
4032000,147,-1492.58,-93008.7,82.6571,0.087
4033000,142,-1429.1,-93000.6,64.7563,0.089
4034000,142,-1435.55,-93002.7,73.9454,0.079
4035000,143,-1447.07,-92991.2,76.9237,0.088
4036000,144,-1451.54,-92999.8,68.972,0.101
4037000,144,-1450.14,-92988.2,68.972,0.097
4038000,144,-1446.18,-93002.1,67.6097,0.089
4039000,144,-1448.97,-92976.4,73.4934,0.098
4040000,143,-1448.23,-92984,72.9189,0.091
4041000,141,-1438.82,-92971.4,72.9189,0.094
4042000,140,-1424.3,-92985.4,69.4884,0.093
4043000,143,-1458,-92995.1,76.7106,0.084
4044000,144,-1454.85,-93001.9,70.772,0.092
4045000,139,-1416.24,-92986,69.7633,0.087
4046000,137,-1388.01,-92980.9,65.6533,0.092
4047000,136,-1372.34,-92980.1,64.5833,0.101
4048000,133,-1340.7,-92970,60.5829,0.097
4049000,129,-1318.65,-92977.9,69.2587,0.094
4050000,133,-1358.55,-92977.6,75.976,0.104
4051000,135,-1366.15,-92955.7,64.3407,0.107
4052000,134,-1360.23,-92959.3,68.8086,0.083
4053000,133,-1358.72,-92964.4,71.9604,0.089
4054000,134,-1366.93,-92971.6,71.9604,0.085
4055000,134,-1364.74,-92975.2,71.9604,0.081
4056000,135,-1362.22,-92969.4,64.9067,0.085
4057000,132,-1340.45,-92960.8,71.9868,0.069
4058000,131,-1314.87,-92971.1,50.8455,0.098
4059000,131,-1326.24,-92968.7,59.9241,0.088
4060000,132,-1344.51,-92975.3,70.0347,0.088
4061000,134,-1351.6,-92988.7,58.4509,0.076
4062000,138,-1399.01,-92971.3,66.0847,0.085
4063000,137,-1386.95,-92963.8,64.5492,0.091
4064000,136,-1390.31,-92965.8,74.8447,0.101
4065000,137,-1397.45,-92963.4,66.0891,0.08
4066000,138,-1424.45,-92963.1,77.5067,0.097
4067000,139,-1416.95,-92974.7,62.6755,0.083
4068000,136,-1396.45,-92970.9,67.3752,0.085
4069000,141,-1433.79,-92974.4,71.2698,0.077
4070000,144,-1458.59,-92979.7,71.2698,0.09
4071000,144,-1456.04,-92965.2,71.2698,0.094
4072000,142,-1425.46,-92955.7,61.1052,0.086
4073000,145,-1441.29,-92965.3,60.6383,0.096
4074000,147,-1477.27,-92963.5,75.8266,0.102
4075000,146,-1459.17,-92971.5,62.3208,0.084
4076000,144,-1447.68,-92971,65.9336,0.084
4077000,144,-1447.28,-92957.7,71.6811,0.081
4078000,145,-1452.44,-92945.6,68.0093,0.1
4079000,145,-1454.01,-92936.8,68.0093,0.081
4080000,141,-1413.34,-92928.5,66.5924,0.087
4081000,144,-1446.19,-92925.3,72.5909,0.087
4082000,145,-1452.41,-92914.4,72.5909,0.093
4083000,142,-1431.93,-92916.9,76.7265,0.087
4084000,141,-1409.46,-92921,56.101,0.097
4085000,141,-1438.3,-92917.3,85.0642,0.082
4086000,142,-1431.88,-92897.9,63.1126,0.1
4087000,143,-1442.68,-92899.3,63.1126,0.07
4088000,144,-1447.32,-92896.1,60.981,0.098
4089000,147,-1483.84,-92911,74.203,0.106
4090000,149,-1515.55,-92919.1,93.9074,0.099
4091000,151,-1507.15,-92912.7,73.5864,0.095
4092000,154,-1528.28,-92916.9,70.1831,0.096
4093000,151,-1506.99,-92915.9,75.2885,0.079
4094000,152,-1499.53,-92922.7,62.9735,0.106
4095000,150,-1485.5,-92909.9,62.9735,0.078
4096000,149,-1484.73,-92907.8,71.3915,0.082
4097000,154,-1528.03,-92905.8,79.0445,0.088
4098000,153,-1530.89,-92899.2,82.546,0.09
4099000,148,-1477.46,-92891.9,68.1489,0.099
4100000,146,-1469.07,-92890.4,76.2685,0.084
4101000,146,-1467.75,-92879.8,73.9328,0.095
4102000,144,-1450.32,-92879,69.7355,0.084
4103000,145,-1462.06,-92876.8,76.4609,0.094
4104000,142,-1434.08,-92871.1,75.7905,0.097
4105000,144,-1454.63,-92873.3,75.7866,0.097
4106000,136,-1391.33,-92857.3,72.7684,0.088
4107000,134,-1375.76,-92861.2,72.2783,0.086
4108000,135,-1374.84,-92874.6,61.8738,0.09
4109000,136,-1393.12,-92862.6,72.6901,0.098
4110000,137,-1403.55,-92863.6,67.6223,0.094
4111000,138,-1424.44,-92871.1,75.0788,0.109
4112000,141,-1453.06,-92872.4,79.2255,0.092
4113000,137,-1409.59,-92867.2,68.0869,0.082
4114000,137,-1406.97,-92871.4,67.0952,0.102
4115000,140,-1438.94,-92871.8,75.8468,0.095
4116000,134,-1392.85,-92874.6,73.3497,0.085
4117000,136,-1407.68,-92880.2,66.6465,0.098
4118000,141,-1443.53,-92887.8,66.6465,0.103
4119000,143,-1458.24,-92874.6,71.5453,0.088
4120000,146,-1488.63,-92883,78.4082,0.095
4121000,144,-1472.01,-92878.9,76.4769,0.093
4122000,141,-1433.21,-92876.1,59.5215,0.1
4123000,142,-1453.92,-92863.7,69.9083,0.09
4124000,136,-1401.59,-92860.9,69.9083,0.095
4125000,135,-1406.3,-92856.4,83.039,0.094
4126000,138,-1417.53,-92853.6,72.9533,0.086
4127000,137,-1402.34,-92844,65.6689,0.084
4128000,139,-1437.34,-92832.3,75.6243,0.088
4129000,139,-1433.67,-92822.5,75.6243,0.087
4130000,140,-1435.2,-92816.2,72.5831,0.103
4131000,138,-1431.1,-92803.9,82.9457,0.093
4132000,140,-1438.74,-92813,71.7715,0.09
4133000,140,-1425.75,-92804.8,61.6595,0.084
4134000,142,-1457.45,-92802.1,77.8786,0.109
4135000,142,-1441.98,-92796.4,62.4439,0.081
4136000,144,-1479.4,-92813.5,81.653,0.078
4137000,146,-1491.64,-92809.3,73.4302,0.093
4138000,147,-1505.93,-92808.5,73.4302,0.117
4139000,145,-1481.63,-92801.9,65.7148,0.1
4140000,147,-1519.93,-92793.2,85.4532,0.091
4141000,146,-1485.09,-92784.7,66.2722,0.094
4142000,147,-1508.84,-92773.5,79.7997,0.085
4143000,148,-1513.06,-92767.2,75.5389,0.084
4144000,152,-1551.88,-92774.6,83.1611,0.093
4145000,149,-1512.42,-92776.6,67.8314,0.079
4146000,148,-1503.92,-92779,71.317,0.073
4147000,148,-1510.12,-92779.9,71.9045,0.084
4148000,150,-1525.15,-92782.7,72.0677,0.084
4149000,149,-1529.48,-92777.5,81.318,0.091
4150000,151,-1535.9,-92781.7,82.8837,0.088
4151000,150,-1526.32,-92773.3,80.0716,0.095
4152000,148,-1518.49,-92777.2,83.6808,0.104
4153000,146,-1504.71,-92771.1,83.6808,0.095
4154000,145,-1491.93,-92784.3,83.6808,0.087
4155000,143,-1450.51,-92779.4,63.1541,0.085
4156000,151,-1520.86,-92798.3,70.3889,0.1
4157000,150,-1514.88,-92800.6,71.3616,0.112
4158000,150,-1517.66,-92804.3,74.9751,0.106
4159000,152,-1537.44,-92810.9,74.0914,0.088
4160000,146,-1484.54,-92813.9,69.7079,0.088
4161000,147,-1501.84,-92803.2,82.0381,0.089
4162000,150,-1524.27,-92804,78.7742,0.09
4163000,145,-1491.25,-92811,82.0428,0.089
4164000,145,-1474.94,-92796.6,68.6007,0.092
4165000,146,-1488.68,-92798.9,73.2167,0.09
4166000,147,-1507.99,-92796.4,73.2167,0.083
4167000,147,-1500.47,-92808,64.196,0.094
4168000,148,-1519.89,-92799.9,76.5351,0.087
4169000,144,-1473.83,-92789.4,62.7749,0.106
4170000,145,-1474.88,-92782.1,60.7878,0.093
4171000,145,-1484.01,-92785.3,64.3953,0.095
4172000,142,-1474.87,-92790.2,76.6562,0.099
4173000,142,-1466.97,-92790.6,68.2353,0.085
4174000,143,-1473.46,-92799,66.5599,0.087
4175000,141,-1453.85,-92795.4,63.0126,0.093
4176000,142,-1463.73,-92802.5,65.754,0.089
4177000,142,-1466.4,-92791.4,65.754,0.093
4178000,139,-1433.26,-92794.4,60.1289,0.089
4179000,142,-1480.43,-92794.7,79.6539,0.102
4180000,142,-1478.77,-92791.6,76.9139,0.089
4181000,141,-1471.09,-92792.8,77.8491,0.081
4182000,139,-1434.94,-92793.6,55.911,0.101
4183000,142,-1486.28,-92782.2,75.3798,0.079
4184000,141,-1473.57,-92787.7,75.7114,0.096
4185000,142,-1478.43,-92787.9,77.2032,0.079
4186000,138,-1428.95,-92785,68.6868,0.089
4187000,138,-1417.5,-92789.1,59.0762,0.097
4188000,146,-1488.39,-92791.3,65.2994,0.078
4189000,150,-1519.67,-92803.4,72.216,0.087
4190000,151,-1525.4,-92802.2,72.5596,0.093
4191000,148,-1499.91,-92790.1,72.5596,0.088
4192000,144,-1477.47,-92785.4,81.6035,0.084
4193000,144,-1476.43,-92787.9,79.8004,0.095
4194000,145,-1468.71,-92778.7,65.0954,0.084
4195000,142,-1451.95,-92779,70.38,0.096
4196000,140,-1438.47,-92771.1,71.5208,0.097
4197000,141,-1455.09,-92772.6,77.9004,0.072
4198000,139,-1436.96,-92770.4,76.7132,0.08
4199000,138,-1423.87,-92767.5,79.0388,0.097
4200000,135,-1385.7,-92767,68.2459,0.093
4201000,138,-1423.3,-92771.2,79.7697,0.094
4202000,141,-1428.06,-92767.6,58.7062,0.09
4203000,146,-1495.9,-92770.3,80.1243,0.084
4204000,146,-1493.16,-92755,70.6329,0.097
4205000,146,-1489.88,-92758.3,69.1607,0.08
4206000,146,-1491.98,-92754.4,68.662,0.099
4207000,148,-1500.78,-92752.3,66.3771,0.107
4208000,146,-1488.88,-92742.7,72.2026,0.095
4209000,149,-1508.7,-92736.8,72.2026,0.088
4210000,148,-1506.02,-92736.4,76.3708,0.085
4211000,151,-1535.97,-92745.2,77.895,0.088
4212000,151,-1536.4,-92745.8,79.3093,0.095
4213000,149,-1523.7,-92740.8,82.5823,0.101
4214000,149,-1517.56,-92751.7,78.6138,0.09
4215000,149,-1524.3,-92738.3,75.2323,0.079
4216000,147,-1497.91,-92732.6,65.0383,0.101
4217000,146,-1508.22,-92740.3,80.5583,0.089
4218000,148,-1520.4,-92738.7,77.4498,0.095
4219000,148,-1511.11,-92733.8,65.6537,0.077
4220000,147,-1520.1,-92734.8,90.9952,0.092
4221000,150,-1521.33,-92732,67.6702,0.084
4222000,152,-1549.25,-92722.8,78.5053,0.092
4223000,152,-1554.54,-92711.3,81.1271,0.096
4224000,149,-1535.17,-92715.3,86.4534,0.093
4225000,147,-1494.65,-92716.5,65.856,0.097
4226000,146,-1495.48,-92725.5,72.4954,0.083
4227000,143,-1467.32,-92723,71.6831,0.079
4228000,141,-1442.73,-92721.7,63.467,0.07
4229000,141,-1445.73,-92720,64.2472,0.074
4230000,142,-1452.9,-92718.3,64.2472,0.088
4231000,140,-1441.01,-92708.8,64.2472,0.082
4232000,142,-1466.3,-92709.7,72.6172,0.079
4233000,144,-1473.35,-92708.7,63.3064,0.081
4234000,146,-1511.51,-92708.5,76.2027,0.084
4235000,147,-1525.05,-92710.3,81.9708,0.092
4236000,149,-1558.92,-92687.8,81.9708,0.102
4237000,147,-1535.86,-92672,63.8114,0.089
4238000,143,-1500.03,-92673,68.3567,0.098
4239000,144,-1513.3,-92673.6,74.0642,0.088
4240000,145,-1515.49,-92689.9,80.5594,0.095
4241000,145,-1501.06,-92689.9,66.4187,0.084
4242000,146,-1510.16,-92673.8,70.5884,0.107
4243000,145,-1501.35,-92670.4,73.2168,0.084
4244000,144,-1493.22,-92661.4,73.8695,0.103
4245000,143,-1479.67,-92654.5,70.2257,0.089
4246000,144,-1503.15,-92655.7,82.0743,0.094
4247000,149,-1538.36,-92657.7,72.2382,0.086
4248000,149,-1546.03,-92664.3,80.4459,0.066
4249000,151,-1556.26,-92674.6,67.1291,0.09
4250000,153,-1581.83,-92666.9,81.3418,0.078
4251000,154,-1593.4,-92654.9,85.8732,0.101
4252000,153,-1573.12,-92675.3,74.0811,0.098
4253000,156,-1596.75,-92667.3,74.0811,0.082
4254000,155,-1595.53,-92670.9,84.2176,0.094
4255000,155,-1592.99,-92670.5,83.2661,0.095
4256000,155,-1586.43,-92674.4,77.7209,0.091
4257000,154,-1569.88,-92676.3,71.3296,0.089
4258000,153,-1572.29,-92676.6,85.7525,0.097
4259000,151,-1540.76,-92663,75.9113,0.091
4260000,152,-1551.83,-92658.7,82.4684,0.089
4261000,152,-1551.95,-92664.8,72.9051,0.093
4262000,149,-1527.37,-92655.1,72.9051,0.098
4263000,152,-1549.72,-92662.6,72.9051,0.097
4264000,152,-1545.87,-92672.2,72.2565,0.095
4265000,156,-1589.46,-92659.4,80.3971,0.101
4266000,158,-1618.6,-92647.8,80.3971,0.08
4267000,159,-1621.72,-92639.7,80.4054,0.088
4268000,155,-1593.52,-92631.5,88.3822,0.096
4269000,156,-1604.86,-92621.3,87.5526,0.095
4270000,154,-1588.45,-92620.6,85.9706,0.085
4271000,153,-1575.02,-92617.7,78.7189,0.089
4272000,149,-1539.52,-92619.4,74.9046,0.114
4273000,147,-1517.38,-92622.1,70.396,0.09
4274000,144,-1491.04,-92606,69.6428,0.102
4275000,145,-1506.23,-92615.9,83.1412,0.086
4276000,145,-1491.44,-92612.5,71.8947,0.09
4277000,145,-1493.45,-92597.9,71.8947,0.098
4278000,147,-1506.66,-92593.1,71.5627,0.09
4279000,144,-1488.18,-92586.1,73.2002,0.088
4280000,149,-1532.4,-92578,77.6204,0.093
4281000,148,-1525.21,-92579.5,77.6204,0.089
4282000,148,-1517.99,-92569.8,69.012,0.088
4283000,148,-1528.67,-92572.1,77.6091,0.103
4284000,149,-1532.11,-92564,77.8372,0.094
4285000,150,-1542.11,-92569.9,78.3824,0.094
4286000,147,-1520.57,-92581.3,85.3639,0.092
4287000,148,-1508.34,-92585.1,67.7335,0.077
4288000,148,-1517.67,-92584.8,79.4432,0.076
4289000,149,-1524.97,-92589.4,74.18,0.086
4290000,150,-1535.4,-92587,74.18,0.083
4291000,153,-1561.57,-92586.5,74.18,0.091
4292000,153,-1564.68,-92581.5,80.5836,0.095
4293000,152,-1544.22,-92571.2,69.6926,0.09
4294000,151,-1549.61,-92573,81.6255,0.081
4295000,152,-1550.1,-92569.2,70.7746,0.09
4296000,153,-1562.02,-92563.1,70.7746,0.097
4297000,151,-1547.75,-92565.6,71.5627,0.09
4298000,146,-1507.18,-92563.3,71.4937,0.089
4299000,145,-1492.6,-92561.4,67.8143,0.086
4300000,145,-1501.55,-92564.6,72.3488,0.1
4301000,146,-1514.38,-92570.1,75.7933,0.095
4302000,146,-1522.9,-92549.3,83.4528,0.085
4303000,147,-1530.81,-92552.9,78.4611,0.087
4304000,149,-1541.87,-92555.5,64.9487,0.108
4305000,148,-1542.95,-92550.9,72.6315,0.078
4306000,142,-1486.08,-92548,58.887,0.083
4307000,143,-1509.5,-92560.4,78.8766,0.088
4308000,144,-1505.49,-92564,72.8685,0.078
4309000,140,-1472.82,-92550,72.8685,0.074
4310000,145,-1506.78,-92553.9,66.5113,0.086
4311000,143,-1499.44,-92562.4,75.1741,0.082
4312000,142,-1496.4,-92577,76.2858,0.087
4313000,141,-1488.88,-92576.9,77.49,0.091
4314000,136,-1466.65,-92569,95.5671,0.096
4315000,139,-1467.74,-92560.8,72.8986,0.086
4316000,146,-1520.52,-92560.6,67.7884,0.089
4317000,142,-1488.09,-92554.8,69.9086,0.092
4318000,140,-1473.35,-92554.4,69.4629,0.076
4319000,140,-1474.07,-92555.6,72.3532,0.091
4320000,144,-1492.97,-92555.5,68.7634,0.089
4321000,143,-1468.27,-92557.1,60.6144,0.098
4322000,147,-1506.95,-92568.6,60.6144,0.083
4323000,150,-1551.87,-92561.8,80.1603,0.091
4324000,149,-1524.45,-92568,70.6385,0.097
4325000,148,-1521.17,-92545.6,75.324,0.088
4326000,148,-1519.14,-92537.1,75.324,0.103
4327000,146,-1501.78,-92544.1,75.324,0.107
4328000,143,-1473.48,-92548.2,69.2154,0.107
4329000,140,-1454.86,-92541.7,73.306,0.093
4330000,138,-1432.07,-92545.4,65.5618,0.102
4331000,138,-1424.9,-92537.8,58.5824,0.092
4332000,143,-1465.24,-92538.5,61.9313,0.081
4333000,144,-1476.49,-92535.1,64.647,0.076
4334000,149,-1519.18,-92526.1,70.0401,0.092
4335000,145,-1496.83,-92522.1,78.5406,0.096
4336000,147,-1512.08,-92527.6,71.559,0.093
4337000,148,-1525.04,-92534.8,77.5492,0.093
4338000,150,-1542.55,-92525.6,75.1015,0.076
4339000,149,-1536.99,-92512.4,75.1015,0.074
4340000,150,-1551.32,-92515.2,75.4308,0.089
4341000,149,-1530.94,-92506.6,63.228,0.096
4342000,149,-1543.8,-92522.7,74.9462,0.107
4343000,146,-1509.4,-92515.6,69.001,0.106
4344000,143,-1488.39,-92514.2,72.6901,0.077
4345000,137,-1436.46,-92518.9,69.6533,0.08
4346000,139,-1461.86,-92510.4,77.1375,0.107
4347000,139,-1460.72,-92503.6,77.1375,0.094
4348000,137,-1442.07,-92504,73.2623,0.102
4349000,140,-1464.99,-92504,69.1943,0.089
4350000,142,-1485.96,-92504,74.2026,0.084
4351000,145,-1509.02,-92500.9,74.8926,0.082
4352000,144,-1503.65,-92493.4,74.832,0.072
4353000,145,-1500.32,-92492.8,64.4664,0.104
4354000,146,-1502.45,-92487.8,64.9212,0.091
4355000,145,-1496.89,-92485.7,69.2924,0.079
4356000,140,-1465.73,-92481.4,76.7153,0.1
4357000,139,-1448.12,-92488.9,70.0015,0.08
4358000,139,-1449.07,-92479.7,70.0015,0.085
4359000,138,-1434.41,-92472.4,64.5897,0.069
4360000,140,-1455.74,-92465.7,70.6802,0.08
4361000,141,-1457.67,-92464.7,66.6116,0.085
4362000,141,-1450.4,-92456.8,63.5809,0.106
4363000,142,-1464.38,-92442.5,67.7356,0.074
4364000,143,-1471.76,-92420.9,70.1153,0.093
4365000,141,-1461.97,-92417.3,72.7368,0.097
4366000,142,-1462.32,-92411.5,70.0339,0.086
4367000,143,-1465.68,-92403.1,70.5161,0.072
4368000,144,-1473.06,-92401,72.3448,0.096
4369000,149,-1507.92,-92405,66.3322,0.085
4370000,146,-1497.17,-92402.9,74.5089,0.09
4371000,148,-1525.57,-92408,87.2571,0.097
4372000,144,-1471.44,-92399,63.373,0.095
4373000,147,-1506.37,-92400.2,76.504,0.096
4374000,144,-1479.55,-92386.6,75.6721,0.1
4375000,147,-1498.7,-92387.6,70.9324,0.076
4376000,147,-1498,-92385.3,74.195,0.08
4377000,150,-1526.64,-92381.5,74.195,0.076
4378000,153,-1549.1,-92375.8,72.6417,0.101
4379000,151,-1525.18,-92375.1,69.1624,0.077
4380000,152,-1535.27,-92367.9,69.1624,0.102
4381000,151,-1548.24,-92375.5,86.4905,0.101
4382000,155,-1571.98,-92374.1,78.8001,0.084
4383000,156,-1581.84,-92384.5,78.8001,0.081
4384000,155,-1569.47,-92383.8,73.5033,0.082
4385000,154,-1559.24,-92391,75.2252,0.09
4386000,146,-1483.99,-92391.9,67.8602,0.091
4387000,150,-1525.65,-92387.5,74.9612,0.088
4388000,149,-1518.32,-92382.8,74.2969,0.075
4389000,148,-1525.3,-92379.7,84.0163,0.089
4390000,145,-1492.95,-92381.7,71.6612,0.084
4391000,145,-1511.22,-92375.8,82.5174,0.079
4392000,148,-1531.33,-92374,74.6483,0.07
4393000,148,-1521.19,-92382.6,68.7523,0.096
4394000,151,-1545.43,-92391,68.7523,0.089
4395000,150,-1549.36,-92385.9,75.5097,0.099
4396000,152,-1576.16,-92379.2,87.7348,0.093
4397000,152,-1563.34,-92382.4,78.2799,0.084
4398000,147,-1537.14,-92376.4,87.523,0.081
4399000,150,-1545.68,-92375.6,70.0725,0.111
4400000,146,-1517.69,-92376.5,74.8335,0.092
4401000,142,-1472.18,-92384.1,66.7019,0.097
4402000,143,-1489.32,-92375.1,77.1157,0.084
4403000,147,-1514.22,-92375.8,74.7549,0.1
4404000,146,-1510.84,-92381.2,74.7549,0.104
4405000,142,-1481.92,-92371.1,74.7549,0.087
4406000,142,-1473.32,-92364.3,66.0967,0.095
4407000,143,-1479.04,-92379.6,65.1483,0.082
4408000,139,-1448.44,-92372.5,64.8531,0.089
4409000,142,-1475.07,-92378.3,64.8531,0.074
4410000,144,-1497.04,-92364.4,74.7558,0.083
4411000,141,-1477.51,-92373.3,78.6212,0.098
4412000,141,-1467.49,-92380.5,66.4098,0.096
4413000,142,-1483.02,-92378.8,74.902,0.081
4414000,140,-1466.52,-92362.7,73.1247,0.085
4415000,137,-1442.27,-92367.1,75.2988,0.094
4416000,141,-1462.42,-92382.1,65.8774,0.09
4417000,140,-1462.75,-92383.1,70.9737,0.097
4418000,140,-1475.85,-92388.4,81.8366,0.081
4419000,137,-1432.75,-92398.7,65.2832,0.082
4420000,136,-1424.9,-92391.8,64.7853,0.109
4421000,137,-1429.24,-92386.5,69.9104,0.092
4422000,134,-1383.58,-92384.5,59.9286,0.085
4423000,138,-1420.89,-92389.8,69.815,0.09
4424000,139,-1429.5,-92388.6,69.815,0.071
4425000,137,-1412.66,-92376.4,65.1628,0.08
4426000,136,-1406.04,-92388.4,65.1628,0.095
4427000,134,-1388.96,-92378.6,63.6037,0.082
4428000,134,-1398.17,-92383.5,73.0712,0.079
4429000,138,-1433.92,-92379.6,75.5359,0.088
4430000,137,-1421.6,-92360.5,74.4134,0.086
4431000,135,-1407.77,-92370.1,76.7199,0.084
4432000,132,-1374.04,-92371.5,66.9513,0.11
